Source;Target;Type
'12509';JTJ;Undirected
'12509';KPD;Undirected
'12509';AJJ;Undirected
'12509';MAS;Undirected
'12509';OGL;Undirected
'12509';BZA;Undirected
'12509';RJY;Undirected
'12509';VSKP;Undirected
'12509';VZM;Undirected
'12509';CHE;Undirected
'12509';PSA;Undirected
'12509';BAM;Undirected
'12509';BALU;Undirected
'12509';KUR;Undirected
'12509';BBS;Undirected
'12509';CTC;Undirected
'12509';JJKR;Undirected
'12509';BHC;Undirected
'12509';BLS;Undirected
'12509';KGP;Undirected
'12509';SRC;Undirected
'12509';HWH;Undirected
'12509';BHP;Undirected
'12509';RPH;Undirected
'12509';MLDT;Undirected
'12509';BOE;Undirected
'12509';KNE;Undirected
'12509';NJP;Undirected
'12509';JPE;Undirected
'12509';DQG;Undirected
'12509';NCB;Undirected
'12509';NOQ;Undirected
'12509';KOJ;Undirected
'12509';NBQ;Undirected
'12509';BPRD;Undirected
'12509';RNY;Undirected
'12509';KYQ;Undirected
'12509';GHY;Undirected
'12510';GHY;Undirected
'12510';KYQ;Undirected
'12510';RNY;Undirected
'12510';BPRD;Undirected
'12510';NBQ;Undirected
'12510';KOJ;Undirected
'12510';NOQ;Undirected
'12510';NCB;Undirected
'12510';DQG;Undirected
'12510';JPE;Undirected
'12510';NJP;Undirected
'12510';KNE;Undirected
'12510';BOE;Undirected
'12510';MLDT;Undirected
'12510';NFK;Undirected
'12510';RPH;Undirected
'12510';BHP;Undirected
'12510';HWH;Undirected
'12510';KGP;Undirected
'12510';BLS;Undirected
'12510';BHC;Undirected
'12510';JJKR;Undirected
'12510';CTC;Undirected
'12510';BBS;Undirected
'12510';KUR;Undirected
'12510';BALU;Undirected
'12510';BAM;Undirected
'12510';PSA;Undirected
'12510';CHE;Undirected
'12510';VZM;Undirected
'12510';VSKP;Undirected
'12510';RJY;Undirected
'12510';BZA;Undirected
'12510';MAS;Undirected
'12510';AJJ;Undirected
'12510';KPD;Undirected
'12510';JTJ;Undirected
'12510';BWT;Undirected
'12510';KJM;Undirected
'12510';BNCE;Undirected
'12510';BNC;Undirected
'12510';SBC;Undirected
'12511';GKP;Undirected
'12511';KLD;Undirected
'12511';BST;Undirected
'12511';MUR;Undirected
'12511';GD;Undirected
'12511';BBK;Undirected
'12511';BNZ;Undirected
'12511';LJN;Undirected
'12511';ON;Undirected
'12511';CNB;Undirected
'12511';PHN;Undirected
'12511';ORAI;Undirected
'12511';JHS;Undirected
'12511';LAR;Undirected
'12511';BPL;Undirected
'12511';ET;Undirected
'12511';GDYA;Undirected
'12511';BZU;Undirected
'12511';AMLA;Undirected
'12511';PAR;Undirected
'12511';NGP;Undirected
'12511';SEGM;Undirected
'12511';HGT;Undirected
'12511';CD;Undirected
'12511';BPQ;Undirected
'12511';SKZR;Undirected
'12511';BPA;Undirected
'12511';MCI;Undirected
'12511';RDM;Undirected
'12511';WL;Undirected
'12511';KMT;Undirected
'12511';BZA;Undirected
'12511';CLX;Undirected
'12511';OGL;Undirected
'12511';NLR;Undirected
'12511';GDR;Undirected
'12511';MAS;Undirected
'12511';KPD;Undirected
'12511';JTJ;Undirected
'12511';SA;Undirected
'12511';ED;Undirected
'12511';TUP;Undirected
'12511';CBF;Undirected
'12511';CBE;Undirected
'12511';PGT;Undirected
'12511';OTP;Undirected
'12511';SRR;Undirected
'12511';WKI;Undirected
'12511';TCR;Undirected
'12511';IJK;Undirected
'12511';CKI;Undirected
'12511';AFK;Undirected
'12511';AWY;Undirected
'12511';ERN;Undirected
'12511';ERS;Undirected
'12511';SRTL;Undirected
'12511';ALLP;Undirected
'12511';AMPA;Undirected
'12511';HAD;Undirected
'12511';KYJ;Undirected
'12511';QLN;Undirected
'12511';TVC;Undirected
'12512';TVC;Undirected
'12512';QLN;Undirected
'12512';KPY;Undirected
'12512';KYJ;Undirected
'12512';HAD;Undirected
'12512';AMPA;Undirected
'12512';ALLP;Undirected
'12512';SRTL;Undirected
'12512';ERS;Undirected
'12512';AWY;Undirected
'12512';AFK;Undirected
'12512';CKI;Undirected
'12512';IJK;Undirected
'12512';TCR;Undirected
'12512';WKI;Undirected
'12512';SRR;Undirected
'12512';OTP;Undirected
'12512';PGT;Undirected
'12512';PTJ;Undirected
'12512';CBE;Undirected
'12512';CBF;Undirected
'12512';TUP;Undirected
'12512';ED;Undirected
'12512';SA;Undirected
'12512';JTJ;Undirected
'12512';KPD;Undirected
'12512';MAS;Undirected
'12512';GDR;Undirected
'12512';NLR;Undirected
'12512';OGL;Undirected
'12512';CLX;Undirected
'12512';BZA;Undirected
'12512';KMT;Undirected
'12512';WL;Undirected
'12512';RDM;Undirected
'12512';MCI;Undirected
'12512';BPA;Undirected
'12512';SKZR;Undirected
'12512';BPQ;Undirected
'12512';CD;Undirected
'12512';HGT;Undirected
'12512';SEGM;Undirected
'12512';NGP;Undirected
'12512';PAR;Undirected
'12512';AMLA;Undirected
'12512';BZU;Undirected
'12512';GDYA;Undirected
'12512';ET;Undirected
'12512';BPL;Undirected
'12512';LAR;Undirected
'12512';JHS;Undirected
'12512';ORAI;Undirected
'12512';PHN;Undirected
'12512';CNB;Undirected
'12512';ON;Undirected
'12512';LJN;Undirected
'12512';BNZ;Undirected
'12512';BBK;Undirected
'12512';GD;Undirected
'12512';MUR;Undirected
'12512';BST;Undirected
'12512';KLD;Undirected
'12512';GKP;Undirected
'12513';SC;Undirected
'12513';KZJ;Undirected
'12513';BZA;Undirected
'12513';RJY;Undirected
'12513';VSKP;Undirected
'12513';VZM;Undirected
'12513';CHE;Undirected
'12513';PSA;Undirected
'12513';BAM;Undirected
'12513';BALU;Undirected
'12513';KUR;Undirected
'12513';BBS;Undirected
'12513';CTC;Undirected
'12513';JJKR;Undirected
'12513';BHC;Undirected
'12513';BLS;Undirected
'12513';KGP;Undirected
'12513';SRC;Undirected
'12513';HWH;Undirected
'12513';BHP;Undirected
'12513';RPH;Undirected
'12513';NFK;Undirected
'12513';MLDT;Undirected
'12513';BOE;Undirected
'12513';KNE;Undirected
'12513';NJP;Undirected
'12513';NCB;Undirected
'12513';NOQ;Undirected
'12513';NBQ;Undirected
'12513';RNY;Undirected
'12513';KYQ;Undirected
'12513';GHY;Undirected
'12514';GHY;Undirected
'12514';KYQ;Undirected
'12514';RNY;Undirected
'12514';NBQ;Undirected
'12514';NOQ;Undirected
'12514';NCB;Undirected
'12514';NJP;Undirected
'12514';KNE;Undirected
'12514';BOE;Undirected
'12514';MLDT;Undirected
'12514';NFK;Undirected
'12514';RPH;Undirected
'12514';BHP;Undirected
'12514';HWH;Undirected
'12514';KGP;Undirected
'12514';BLS;Undirected
'12514';BHC;Undirected
'12514';JJKR;Undirected
'12514';CTC;Undirected
'12514';BBS;Undirected
'12514';KUR;Undirected
'12514';BALU;Undirected
'12514';BAM;Undirected
'12514';PSA;Undirected
'12514';CHE;Undirected
'12514';VZM;Undirected
'12514';VSKP;Undirected
'12514';RJY;Undirected
'12514';BZA;Undirected
'12514';KZJ;Undirected
'12514';SC;Undirected
'12515';TVC;Undirected
'12515';QLN;Undirected
'12515';KYJ;Undirected
'12515';CNGR;Undirected
'12515';TRVL;Undirected
'12515';KTYM;Undirected
'12515';ERN;Undirected
'12515';AWY;Undirected
'12515';TCR;Undirected
'12515';PGT;Undirected
'12515';PTJ;Undirected
'12515';CBE;Undirected
'12515';CBF;Undirected
'12515';TUP;Undirected
'12515';ED;Undirected
'12515';SA;Undirected
'12515';JTJ;Undirected
'12515';KPD;Undirected
'12515';AJJ;Undirected
'12515';MAS;Undirected
'12515';OGL;Undirected
'12515';BZA;Undirected
'12515';RJY;Undirected
'12515';VSKP;Undirected
'12515';VZM;Undirected
'12515';CHE;Undirected
'12515';PSA;Undirected
'12515';BAM;Undirected
'12515';BALU;Undirected
'12515';KUR;Undirected
'12515';BBS;Undirected
'12515';CTC;Undirected
'12515';JJKR;Undirected
'12515';BHC;Undirected
'12515';BLS;Undirected
'12515';KGP;Undirected
'12515';SRC;Undirected
'12515';HWH;Undirected
'12515';BHP;Undirected
'12515';RPH;Undirected
'12515';NFK;Undirected
'12515';MLDT;Undirected
'12515';KNE;Undirected
'12515';NJP;Undirected
'12515';DQG;Undirected
'12515';NCB;Undirected
'12515';NOQ;Undirected
'12515';KOJ;Undirected
'12515';NBQ;Undirected
'12515';BPRD;Undirected
'12515';RNY;Undirected
'12515';KYQ;Undirected
'12515';GHY;Undirected
'12516';GHY;Undirected
'12516';KYQ;Undirected
'12516';RNY;Undirected
'12516';BPRD;Undirected
'12516';NBQ;Undirected
'12516';KOJ;Undirected
'12516';NOQ;Undirected
'12516';NCB;Undirected
'12516';DQG;Undirected
'12516';NJP;Undirected
'12516';KNE;Undirected
'12516';MLDT;Undirected
'12516';NFK;Undirected
'12516';RPH;Undirected
'12516';BHP;Undirected
'12516';HWH;Undirected
'12516';SRC;Undirected
'12516';KGP;Undirected
'12516';BLS;Undirected
'12516';BHC;Undirected
'12516';JJKR;Undirected
'12516';CTC;Undirected
'12516';BBS;Undirected
'12516';KUR;Undirected
'12516';BALU;Undirected
'12516';BAM;Undirected
'12516';PSA;Undirected
'12516';CHE;Undirected
'12516';VZM;Undirected
'12516';VSKP;Undirected
'12516';RJY;Undirected
'12516';BZA;Undirected
'12516';OGL;Undirected
'12516';MAS;Undirected
'12516';AJJ;Undirected
'12516';KPD;Undirected
'12516';JTJ;Undirected
'12516';SA;Undirected
'12516';ED;Undirected
'12516';TUP;Undirected
'12516';CBF;Undirected
'12516';CBE;Undirected
'12516';PGT;Undirected
'12516';TCR;Undirected
'12516';AWY;Undirected
'12516';ERN;Undirected
'12516';KTYM;Undirected
'12516';TRVL;Undirected
'12516';CNGR;Undirected
'12516';KYJ;Undirected
'12516';QLN;Undirected
'12516';TVP;Undirected
'12516';TVC;Undirected
'12517';KOAA;Undirected
'12517';BDC;Undirected
'12517';NDAE;Undirected
'12517';KWAE;Undirected
'12517';AZ;Undirected
'12517';MLDT;Undirected
'12517';KNE;Undirected
'12517';NJP;Undirected
'12517';NCB;Undirected
'12517';NOQ;Undirected
'12517';KOJ;Undirected
'12517';NBQ;Undirected
'12517';GLPT;Undirected
'12517';GHY;Undirected
'12518';GHY;Undirected
'12518';GLPT;Undirected
'12518';NBQ;Undirected
'12518';KOJ;Undirected
'12518';NOQ;Undirected
'12518';NCB;Undirected
'12518';NJP;Undirected
'12518';KNE;Undirected
'12518';MLDT;Undirected
'12518';AZ;Undirected
'12518';KWAE;Undirected
'12518';NDAE;Undirected
'12518';BDC;Undirected
'12518';KOAA;Undirected
'12519';LTT;Undirected
'12519';TNA;Undirected
'12519';KYN;Undirected
'12519';IGP;Undirected
'12519';NK;Undirected
'12519';MMR;Undirected
'12519';JL;Undirected
'12519';BSL;Undirected
'12519';KNW;Undirected
'12519';ET;Undirected
'12519';JBP;Undirected
'12519';KTE;Undirected
'12519';STA;Undirected
'12519';MKP;Undirected
'12519';MZP;Undirected
'12519';MGS;Undirected
'12519';PNBE;Undirected
'12519';BGS;Undirected
'12519';KGG;Undirected
'12519';NNA;Undirected
'12519';KIR;Undirected
'12519';KDPR;Undirected
'12519';KNE;Undirected
'12519';NJP;Undirected
'12519';NCB;Undirected
'12519';NBQ;Undirected
'12519';RNY;Undirected
'12519';KDKN;Undirected
'12519';KYQ;Undirected
'12520';KYQ;Undirected
'12520';RNY;Undirected
'12520';NBQ;Undirected
'12520';NCB;Undirected
'12520';NJP;Undirected
'12520';KNE;Undirected
'12520';KDPR;Undirected
'12520';KIR;Undirected
'12520';NNA;Undirected
'12520';KGG;Undirected
'12520';BGS;Undirected
'12520';PNBE;Undirected
'12520';MGS;Undirected
'12520';MZP;Undirected
'12520';STA;Undirected
'12520';KTE;Undirected
'12520';JBP;Undirected
'12520';ET;Undirected
'12520';KNW;Undirected
'12520';BSL;Undirected
'12520';JL;Undirected
'12520';MMR;Undirected
'12520';NK;Undirected
'12520';IGP;Undirected
'12520';KYN;Undirected
'12520';TNA;Undirected
'12520';LTT;Undirected
'12521';BJU;Undirected
'12521';SPJ;Undirected
'12521';MFP;Undirected
'12521';HJP;Undirected
'12521';SEE;Undirected
'12521';CPR;Undirected
'12521';SV;Undirected
'12521';BTT;Undirected
'12521';DEOS;Undirected
'12521';GKP;Undirected
'12521';KLD;Undirected
'12521';BST;Undirected
'12521';MUR;Undirected
'12521';GD;Undirected
'12521';BBK;Undirected
'12521';BNZ;Undirected
'12521';LJN;Undirected
'12521';ON;Undirected
'12521';CNB;Undirected
'12521';PHN;Undirected
'12521';ORAI;Undirected
'12521';JHS;Undirected
'12521';LAR;Undirected
'12521';BPL;Undirected
'12521';ET;Undirected
'12521';GDYA;Undirected
'12521';BZU;Undirected
'12521';AMLA;Undirected
'12521';PAR;Undirected
'12521';NGP;Undirected
'12521';SEGM;Undirected
'12521';HGT;Undirected
'12521';CD;Undirected
'12521';BPQ;Undirected
'12521';SKZR;Undirected
'12521';BPA;Undirected
'12521';MCI;Undirected
'12521';RDM;Undirected
'12521';WL;Undirected
'12521';KMT;Undirected
'12521';BZA;Undirected
'12521';CLX;Undirected
'12521';OGL;Undirected
'12521';NLR;Undirected
'12521';GDR;Undirected
'12521';MAS;Undirected
'12521';KPD;Undirected
'12521';JTJ;Undirected
'12521';SA;Undirected
'12521';ED;Undirected
'12521';TUP;Undirected
'12521';CBF;Undirected
'12521';CBE;Undirected
'12521';PGT;Undirected
'12521';OTP;Undirected
'12521';SRR;Undirected
'12521';WKI;Undirected
'12521';TCR;Undirected
'12521';IJK;Undirected
'12521';CKI;Undirected
'12521';AFK;Undirected
'12521';AWY;Undirected
'12521';ERN;Undirected
'12521';ERS;Undirected
'12522';ERS;Undirected
'12522';AWY;Undirected
'12522';AFK;Undirected
'12522';CKI;Undirected
'12522';IJK;Undirected
'12522';TCR;Undirected
'12522';WKI;Undirected
'12522';SRR;Undirected
'12522';OTP;Undirected
'12522';PGT;Undirected
'12522';PTJ;Undirected
'12522';CBE;Undirected
'12522';CBF;Undirected
'12522';TUP;Undirected
'12522';ED;Undirected
'12522';SA;Undirected
'12522';JTJ;Undirected
'12522';KPD;Undirected
'12522';MAS;Undirected
'12522';GDR;Undirected
'12522';NLR;Undirected
'12522';OGL;Undirected
'12522';CLX;Undirected
'12522';BZA;Undirected
'12522';KMT;Undirected
'12522';WL;Undirected
'12522';RDM;Undirected
'12522';MCI;Undirected
'12522';BPA;Undirected
'12522';SKZR;Undirected
'12522';BPQ;Undirected
'12522';CD;Undirected
'12522';HGT;Undirected
'12522';SEGM;Undirected
'12522';NGP;Undirected
'12522';PAR;Undirected
'12522';AMLA;Undirected
'12522';BZU;Undirected
'12522';GDYA;Undirected
'12522';ET;Undirected
'12522';BPL;Undirected
'12522';LAR;Undirected
'12522';JHS;Undirected
'12522';ORAI;Undirected
'12522';PHN;Undirected
'12522';CNB;Undirected
'12522';ON;Undirected
'12522';LJN;Undirected
'12522';BNZ;Undirected
'12522';BBK;Undirected
'12522';GD;Undirected
'12522';MUR;Undirected
'12522';BST;Undirected
'12522';KLD;Undirected
'12522';GKP;Undirected
'12522';DEOS;Undirected
'12522';BTT;Undirected
'12522';SV;Undirected
'12522';CPR;Undirected
'12522';SEE;Undirected
'12522';HJP;Undirected
'12522';MFP;Undirected
'12522';SPJ;Undirected
'12522';BJU;Undirected
'12523';NJP;Undirected
'12523';KNE;Undirected
'12523';KIR;Undirected
'12523';KGG;Undirected
'12523';ROA;Undirected
'12523';SPJ;Undirected
'12523';MFP;Undirected
'12523';HJP;Undirected
'12523';SEE;Undirected
'12523';CPR;Undirected
'12523';SV;Undirected
'12523';DEOS;Undirected
'12523';GKP;Undirected
'12523';GD;Undirected
'12523';LKO;Undirected
'12523';MB;Undirected
'12523';GZB;Undirected
'12523';TKJ;Undirected
'12523';NDLS;Undirected
'12524';NDLS;Undirected
'12524';ANVR;Undirected
'12524';GZB;Undirected
'12524';MB;Undirected
'12524';LKO;Undirected
'12524';GD;Undirected
'12524';GKP;Undirected
'12524';DEOS;Undirected
'12524';SV;Undirected
'12524';CPR;Undirected
'12524';SEE;Undirected
'12524';HJP;Undirected
'12524';MFP;Undirected
'12524';SPJ;Undirected
'12524';ROA;Undirected
'12524';KGG;Undirected
'12524';KIR;Undirected
'12524';KNE;Undirected
'12524';NJP;Undirected
'12525';KOAA;Undirected
'12525';BDC;Undirected
'12525';NDAE;Undirected
'12525';KWAE;Undirected
'12525';KGLE;Undirected
'12525';AZ;Undirected
'12525';MLDT;Undirected
'12525';NJP;Undirected
'12525';NCB;Undirected
'12525';FKM;Undirected
'12525';NBQ;Undirected
'12525';GLPT;Undirected
'12525';KYQ;Undirected
'12525';GHY;Undirected
'12525';JID;Undirected
'12525';CPK;Undirected
'12525';HJI;Undirected
'12525';LMG;Undirected
'12525';DPU;Undirected
'12525';DMV;Undirected
'12525';BXJ;Undirected
'12525';MXN;Undirected
'12525';SLGR;Undirected
'12525';NTSK;Undirected
'12525';DBRG;Undirected
'12526';DBRG;Undirected
'12526';NTSK;Undirected
'12526';SLGR;Undirected
'12526';MXN;Undirected
'12526';BXJ;Undirected
'12526';DMV;Undirected
'12526';DPU;Undirected
'12526';LMG;Undirected
'12526';HJI;Undirected
'12526';CPK;Undirected
'12526';JID;Undirected
'12526';GHY;Undirected
'12526';KYQ;Undirected
'12526';GLPT;Undirected
'12526';NBQ;Undirected
'12526';FKM;Undirected
'12526';NCB;Undirected
'12526';NJP;Undirected
'12526';MLDT;Undirected
'12526';AZ;Undirected
'12526';KWAE;Undirected
'12526';NDAE;Undirected
'12526';BDC;Undirected
'12526';KOAA;Undirected
'12531';GKP;Undirected
'12531';SWA;Undirected
'12531';KLD;Undirected
'12531';BST;Undirected
'12531';BV;Undirected
'12531';MUR;Undirected
'12531';GD;Undirected
'12531';CLJ;Undirected
'12531';JLD;Undirected
'12531';BBK;Undirected
'12531';BNZ;Undirected
'12531';LJN;Undirected
'12532';LJN;Undirected
'12532';BNZ;Undirected
'12532';BBK;Undirected
'12532';JLD;Undirected
'12532';CLJ;Undirected
'12532';GD;Undirected
'12532';MUR;Undirected
'12532';BV;Undirected
'12532';BST;Undirected
'12532';KLD;Undirected
'12532';SWA;Undirected
'12532';GKP;Undirected
'12533';LJN;Undirected
'12533';ON;Undirected
'12533';CNB;Undirected
'12533';ORAI;Undirected
'12533';JHS;Undirected
'12533';LAR;Undirected
'12533';BPL;Undirected
'12533';HBJ;Undirected
'12533';ET;Undirected
'12533';KNW;Undirected
'12533';BSL;Undirected
'12533';MMR;Undirected
'12533';NK;Undirected
'12533';KYN;Undirected
'12533';DR;Undirected
'12533';CSTM;Undirected
'12534';CSTM;Undirected
'12534';KYN;Undirected
'12534';NK;Undirected
'12534';MMR;Undirected
'12534';BSL;Undirected
'12534';KNW;Undirected
'12534';ET;Undirected
'12534';HBJ;Undirected
'12534';BPL;Undirected
'12534';LAR;Undirected
'12534';JHS;Undirected
'12534';ORAI;Undirected
'12534';CNB;Undirected
'12534';ON;Undirected
'12534';LJN;Undirected
'12535';LJN;Undirected
'12535';CNB;Undirected
'12535';BNDA;Undirected
'12535';CKTD;Undirected
'12535';MKP;Undirected
'12535';STA;Undirected
'12535';KTE;Undirected
'12535';SDL;Undirected
'12535';APR;Undirected
'12535';PND;Undirected
'12535';USL;Undirected
'12535';BYT;Undirected
'12535';R;Undirected
'12536';R;Undirected
'12536';BYT;Undirected
'12536';USL;Undirected
'12536';PND;Undirected
'12536';APR;Undirected
'12536';SDL;Undirected
'12536';KTE;Undirected
'12536';STA;Undirected
'12536';MKP;Undirected
'12536';CKTD;Undirected
'12536';BNDA;Undirected
'12536';CNB;Undirected
'12536';LJN;Undirected
'12537';MFP;Undirected
'12537';BMKI;Undirected
'12537';SGL;Undirected
'12537';BTH;Undirected
'12537';CAI;Undirected
'12537';NKE;Undirected
'12537';HIR;Undirected
'12537';BUG;Undirected
'12537';GKP;Undirected
'12537';DEOS;Undirected
'12537';MAU;Undirected
'12537';BSB;Undirected
'12537';MUV;Undirected
'12538';MUV;Undirected
'12538';BSB;Undirected
'12538';MAU;Undirected
'12538';DEOS;Undirected
'12538';GKP;Undirected
'12538';BUG;Undirected
'12538';HIR;Undirected
'12538';NKE;Undirected
'12538';CAI;Undirected
'12538';BTH;Undirected
'12538';SGL;Undirected
'12538';BMKI;Undirected
'12538';MFP;Undirected
'12539';YPR;Undirected
'12539';BAND;Undirected
'12539';BWT;Undirected
'12539';JTJ;Undirected
'12539';KPD;Undirected
'12539';PUT;Undirected
'12539';RU;Undirected
'12539';GDR;Undirected
'12539';BZA;Undirected
'12539';WL;Undirected
'12539';BPQ;Undirected
'12539';NGP;Undirected
'12539';ET;Undirected
'12539';JBP;Undirected
'12539';STA;Undirected
'12539';MKP;Undirected
'12539';ALD;Undirected
'12539';PBH;Undirected
'12539';AME;Undirected
'12539';RBL;Undirected
'12539';LKO;Undirected
'12540';LKO;Undirected
'12540';RBL;Undirected
'12540';AME;Undirected
'12540';PBH;Undirected
'12540';ALD;Undirected
'12540';MKP;Undirected
'12540';STA;Undirected
'12540';JBP;Undirected
'12540';ET;Undirected
'12540';NGP;Undirected
'12540';BPQ;Undirected
'12540';WL;Undirected
'12540';BZA;Undirected
'12540';RU;Undirected
'12540';KPD;Undirected
'12540';JTJ;Undirected
'12540';BWT;Undirected
'12540';YPR;Undirected
'12541';GKP;Undirected
'12541';BST;Undirected
'12541';GD;Undirected
'12541';LJN;Undirected
'12541';CNB;Undirected
'12541';PHN;Undirected
'12541';ORAI;Undirected
'12541';JHS;Undirected
'12541';BPL;Undirected
'12541';ET;Undirected
'12541';KNW;Undirected
'12541';BSL;Undirected
'12541';IGP;Undirected
'12541';LTT;Undirected
'12542';LTT;Undirected
'12542';IGP;Undirected
'12542';BSL;Undirected
'12542';KNW;Undirected
'12542';ET;Undirected
'12542';BPL;Undirected
'12542';JHS;Undirected
'12542';ORAI;Undirected
'12542';PHN;Undirected
'12542';CNB;Undirected
'12542';LJN;Undirected
'12542';GD;Undirected
'12542';BST;Undirected
'12542';GKP;Undirected
'12543';YPR;Undirected
'12543';BAND;Undirected
'12543';KJM;Undirected
'12543';BWT;Undirected
'12543';KPD;Undirected
'12543';CTO;Undirected
'12543';PAK;Undirected
'12543';TPTY;Undirected
'12547';AF;Undirected
'12547';BTE;Undirected
'12547';JP;Undirected
'12547';AII;Undirected
'12547';BER;Undirected
'12547';MJ;Undirected
'12547';FA;Undirected
'12547';ABR;Undirected
'12547';PNU;Undirected
'12547';MSH;Undirected
'12547';ADI;Undirected
'12548';ADI;Undirected
'12548';MSH;Undirected
'12548';PNU;Undirected
'12548';ABR;Undirected
'12548';FA;Undirected
'12548';MJ;Undirected
'12548';BER;Undirected
'12548';AII;Undirected
'12548';JP;Undirected
'12548';BTE;Undirected
'12548';AF;Undirected
'12549';DURG;Undirected
'12549';R;Undirected
'12549';BYT;Undirected
'12549';BSP;Undirected
'12549';PND;Undirected
'12549';APR;Undirected
'12549';SDL;Undirected
'12549';UMR;Undirected
'12549';KMZ;Undirected
'12549';SGO;Undirected
